distance_km,traffic,weather,vehicle,package_weight_kg,time_of_day,delayed
33.36486090099995,Medium,Cloudy,Truck,8.991023316122373,Evening,0
89.76127639262765,Medium,Cloudy,Bike,3.251507679956012,Evening,1
40.14176451594798,High,Clear,Bike,28.932783245914973,Morning,1
3.0620898450692393,High,Clear,Van,4.484864313659941,Morning,0
90.72743368908783,Medium,Rainy,Bike,4.977374590607511,Evening,1
10.946094325041088,High,Clear,Truck,26.742510240749517,Evening,1
33.29273648386066,Low,Cloudy,Truck,28.345884362555505,Evening,0
95.10607277097888,Low,Clear,Van,23.09195665742984,Morning,1
95.1595003998805,Low,Clear,Bike,0.6594452483437612,Evening,1
58.19691303608204,Low,Clear,Truck,0.5397149932186291,Evening,0
63.92004679264033,Medium,Cloudy,Bike,11.653972708729798,Afternoon,1
45.94766115387534,High,Rainy,Bike,4.7301634153213294,Afternoon,1
30.734655626410323,Low,Clear,Bike,1.04239119347212,Morning,0
34.20912544625176,Low,Clear,Van,14.189967337432888,Afternoon,0
67.90680869554977,Medium,Clear,Bike,28.32032597350566,Afternoon,1
75.73270388489264,High,Clear,Truck,10.052677459621727,Afternoon,1
79.57474628513316,Medium,Clear,Bike,20.003650013646546,Morning,1
79.38257799386628,Medium,Clear,Truck,19.740942917407,Afternoon,1
10.938198098771656,Low,Cloudy,Bike,7.906863058122449,Morning,0
50.45318986085299,Low,Clear,Truck,19.687544840303996,Evening,0
7.64075848163114,High,Clear,Truck,6.763852241463292,Afternoon,1
55.853830467726084,High,Rainy,Bike,4.099218700518227,Morning,1
45.26998913459095,Low,Clear,Bike,21.190806924010857,Afternoon,0
88.99500991031337,High,Rainy,Truck,3.8465041045655437,Evening,1
36.38967123010371,Medium,Clear,Van,29.90882194838598,Morning,0
13.472567609905374,High,Rainy,Bike,5.911845833931765,Morning,1
16.013184841177914,Medium,Cloudy,Van,18.027184951315498,Morning,0
76.62804190831228,Medium,Rainy,Bike,12.635549856671387,Evening,1
62.58537020499358,Medium,Rainy,Bike,4.22839946096718,Evening,1
11.910022260033443,Medium,Clear,Bike,1.3213952735336951,Evening,1
10.242466999269748,Low,Rainy,Bike,18.870602327638583,Morning,1
70.69497488299376,Low,Clear,Van,24.29934813177922,Evening,1
9.130774623690966,Medium,Clear,Bike,25.339462014448948,Afternoon,0
82.54228581045491,Medium,Clear,Truck,14.740047455769567,Evening,1
71.21173826133663,Low,Cloudy,Truck,23.434936281880375,Morning,1
9.972180502906177,Medium,Clear,Van,20.34899043791207,Afternoon,0
10.314095980348808,High,Cloudy,Bike,21.86550856122443,Evening,1
98.69067869311519,Low,Cloudy,Truck,15.031670654043516,Afternoon,0
38.67853798409979,Medium,Cloudy,Van,19.18564633714275,Afternoon,0
38.32293041255531,Medium,Rainy,Bike,24.26301445049368,Morning,1
81.65435759123525,High,Clear,Truck,12.23758317893218,Afternoon,1
94.83036058361816,Low,Clear,Truck,24.27637757559372,Afternoon,1
98.62810425464134,Medium,Clear,Van,17.964496862277354,Morning,0
75.83106215537627,High,Clear,Bike,5.3940802189381944,Morning,1
38.873439382029744,High,Clear,Bike,1.228182638125246,Morning,0
10.18307023646954,Medium,Clear,Truck,11.201231211774985,Afternoon,0
78.1603977608888,Medium,Clear,Truck,16.627541684742024,Afternoon,1
56.723616474108894,Medium,Rainy,Truck,25.274700390002906,Afternoon,1
43.57375690620368,High,Cloudy,Bike,4.260827564137262,Morning,0
90.82272973928413,Medium,Clear,Van,24.106087256665585,Evening,1
12.897353266002831,Low,Cloudy,Van,25.958766858983196,Afternoon,0
50.277260220504196,High,Clear,Bike,4.945280866524596,Evening,1
3.112657187207069,Medium,Clear,Van,25.62203241947446,Morning,0
47.92874291542437,Medium,Cloudy,Truck,29.747880251362364,Afternoon,0
7.51772101682006,Low,Clear,Van,21.941745515923007,Evening,0
13.644155794271049,Medium,Clear,Van,23.650705613837143,Afternoon,1
13.517572184156279,Medium,Rainy,Van,29.835250392986765,Afternoon,1
65.62260960737423,Medium,Rainy,Truck,18.36169689051539,Afternoon,1
75.11239816801148,Low,Cloudy,Bike,9.582648269479357,Evening,0
59.170138979521646,Medium,Cloudy,Truck,25.207159605243643,Morning,0
96.2929097505051,High,Cloudy,Bike,18.627330436593123,Afternoon,1
38.737316793323,Low,Clear,Bike,17.64526499976822,Morning,0
29.99978445562235,High,Clear,Bike,7.982248887664129,Morning,1
87.12271456256711,Medium,Clear,Van,22.811860952695156,Evening,1
23.91239217490636,High,Clear,Van,2.9091846378728397,Evening,1
96.3958088651799,High,Cloudy,Bike,27.766468588442507,Morning,1
3.1911385196020015,Medium,Clear,Bike,10.1117920927293,Afternoon,0
97.04812501734862,Medium,Rainy,Van,4.2693522573047185,Evening,1
6.229671371156459,High,Rainy,Truck,13.549812726521354,Afternoon,1
89.33202514241097,Medium,Cloudy,Bike,1.752862323067728,Afternoon,1
53.714708690457385,Medium,Cloudy,Truck,20.696472730816506,Afternoon,1
99.31055001969143,Medium,Rainy,Van,27.129812558138006,Morning,1
9.232063344069088,High,Clear,Bike,25.199258710586008,Afternoon,1
56.27771987132944,High,Cloudy,Truck,4.257399466712492,Morning,0
96.9916484906717,High,Clear,Truck,4.2249985446780896,Morning,1
53.263588728674584,Medium,Cloudy,Truck,24.49631722856579,Afternoon,0
63.68106653725573,High,Clear,Van,27.76550110079192,Afternoon,1
70.18337152049249,Low,Rainy,Van,14.08975998008793,Afternoon,1
46.54502434724178,Medium,Rainy,Truck,15.219647948956096,Afternoon,0
63.50069184823822,Low,Clear,Truck,9.888730220878914,Morning,0
59.262802568463826,Medium,Clear,Van,26.880820988564214,Afternoon,0
90.31348502811692,Medium,Rainy,Truck,19.5246357061245,Afternoon,1
6.4537452734628715,Medium,Clear,Truck,9.00342152643737,Morning,0
29.53439258003857,Medium,Rainy,Van,9.314094696100423,Evening,1
95.14032543950276,Medium,Cloudy,Truck,26.79040215537627,Evening,1
89.2458508213098,Medium,Clear,Truck,0.9022037052217333,Morning,0
46.65436177299987,Low,Clear,Truck,10.020433895435833,Evening,0
62.7729945845506,Medium,Clear,Van,16.853522095882887,Morning,0
29.183355932151002,Low,Cloudy,Truck,4.872415131930077,Afternoon,0
20.43587365292861,Low,Clear,Van,3.216913248887899,Afternoon,0
47.44244368411825,Medium,Cloudy,Van,24.55065176717152,Evening,1
36.62851834655318,Medium,Clear,Bike,26.884929465130963,Afternoon,1
59.19829896138546,Medium,Cloudy,Bike,24.79638941354659,Evening,0
9.617994422568515,Medium,Rainy,Truck,27.014242747251757,Evening,1
97.49069115128431,Medium,Rainy,Van,16.81680314622196,Afternoon,1
98.64865295900108,High,Clear,Bike,24.461614569215087,Afternoon,1
70.41984797393502,Medium,Rainy,Truck,11.829257832537463,Evening,1
54.5374439017238,Medium,Cloudy,Bike,20.154901913631637,Afternoon,0
32.33370639606012,Low,Cloudy,Bike,29.67064817598035,Morning,0
81.75191193128097,Medium,Rainy,Van,7.158967853254259,Afternoon,1
69.10365491028017,Medium,Clear,Van,12.002042515586878,Afternoon,1
17.936460055799348,Medium,Clear,Bike,14.661397630647526,Morning,0
91.27086408039656,Medium,Rainy,Bike,4.571456867091526,Afternoon,1
82.60864980647057,Medium,Clear,Van,2.890639008719175,Afternoon,0
95.08039150260855,Medium,Rainy,Truck,24.97682455648792,Evening,1
73.12051182205927,High,Rainy,Van,29.31543399841379,Afternoon,1
62.11468920170741,High,Clear,Bike,12.43938938297493,Afternoon,1
42.98781755648065,Medium,Rainy,Truck,3.0856701677422715,Morning,1
93.4073913686933,High,Clear,Bike,2.441446940372006,Evening,1
86.87426117104002,Low,Cloudy,Truck,26.79388708762881,Evening,1
6.431429670406562,Low,Cloudy,Bike,14.182520366966559,Evening,0
4.583963500730697,Low,Rainy,Truck,9.940805838590562,Afternoon,0
38.89340995404886,Medium,Clear,Truck,14.555607501562285,Evening,0
81.43422641661962,High,Clear,Bike,9.889970793424245,Morning,1
98.75306067286456,Low,Cloudy,Truck,14.92655537157479,Evening,1
16.740855328145763,High,Cloudy,Van,25.856913709079137,Morning,1
60.224810104509245,Low,Cloudy,Bike,17.972890446331824,Evening,1
39.32730394984011,High,Clear,Van,20.992286297900172,Evening,1
97.05161098583112,Medium,Clear,Bike,11.25778494891293,Morning,0
84.52765446729946,Low,Clear,Truck,22.285923416060303,Evening,1
84.1562130616915,Medium,Rainy,Truck,20.165204003941483,Evening,1
47.93192965990709,Low,Clear,Truck,4.027078933685665,Evening,0
42.65231122909119,Low,Clear,Bike,17.392964166909746,Afternoon,0
28.79389304920921,Medium,Rainy,Van,8.07393314113786,Morning,1
7.524798671790857,High,Clear,Van,24.22082225419099,Evening,1
86.74279287299521,Medium,Rainy,Bike,13.065162399774714,Morning,1
81.6642988947476,Medium,Cloudy,Bike,29.84318287329637,Morning,1
99.9723319820408,Medium,Rainy,Van,3.228762919199432,Morning,1
99.67041003324273,Medium,Clear,Van,23.520261950834676,Evening,1
56.43230714905749,Low,Clear,Van,20.374201139493614,Evening,0
77.36076668769003,Medium,Cloudy,Van,23.141215502425812,Morning,1
94.58704152847794,Low,Rainy,Bike,9.572128966968462,Afternoon,1
85.26544428638633,Low,Cloudy,Bike,15.015607436780817,Morning,0
26.24011397083337,Medium,Clear,Truck,23.997001331849397,Afternoon,0
46.15332526038917,Low,Cloudy,Van,7.359969282815222,Morning,0
14.657622684846508,Medium,Cloudy,Truck,7.167979305265236,Morning,0
95.4970006713548,Medium,Cloudy,Bike,16.756003122200504,Morning,0
61.405114176186245,Low,Cloudy,Bike,15.945125596130746,Evening,1
24.406994939339345,Medium,Rainy,Truck,8.82674287718152,Afternoon,1
67.82666707177395,Low,Cloudy,Van,9.293231690482271,Afternoon,0
62.57656756487379,High,Clear,Van,8.696432314593682,Morning,1
37.09994636721837,Medium,Clear,Van,23.259605828955387,Evening,1
13.128644035563644,High,Clear,Van,19.73107553409259,Evening,1
67.81417316809436,Medium,Clear,Truck,25.056306910602455,Afternoon,1
52.99015468857174,Low,Clear,Truck,29.276454335263644,Evening,0
77.68720239009265,Medium,Clear,Bike,14.487846740023599,Afternoon,0
52.976023108975355,High,Clear,Van,2.467469501460741,Afternoon,0
85.51378703121694,Medium,Clear,Van,1.9187231571550454,Afternoon,1
56.086870199899586,High,Rainy,Van,9.222118658512764,Evening,1
56.971921210467855,High,Rainy,Truck,28.010065385897303,Afternoon,1
87.9120530605178,Low,Clear,Van,15.93478512164081,Afternoon,1
41.54132088881491,Low,Rainy,Truck,8.517702224363811,Morning,0
15.133492388162791,Medium,Cloudy,Van,12.275420438075077,Afternoon,0
4.82070227870722,Medium,Clear,Van,18.15855566843779,Afternoon,0
76.00345105601467,High,Clear,Bike,19.762014915066345,Morning,1
62.79033603263954,High,Cloudy,Van,5.040625538595698,Morning,1
70.9998172737239,Medium,Cloudy,Van,29.322434458082693,Evening,1
22.87048782787325,Low,Cloudy,Bike,16.57078069599227,Afternoon,0
15.364404607503436,High,Clear,Truck,4.502805374872239,Evening,1
3.4253772354524292,Low,Clear,Truck,26.862239973710945,Evening,0
36.357580763046506,High,Clear,Van,2.70183371684315,Morning,1
59.81193331175404,Medium,Clear,Truck,27.278195278736625,Evening,1
40.439916419773766,Medium,Clear,Van,29.898686860524982,Afternoon,1
44.87254235832545,Low,Clear,Bike,21.162738075116863,Morning,0
90.60755206038735,Medium,Rainy,Bike,23.2281930216827,Afternoon,1
36.12903576828344,Medium,Rainy,Van,10.450433675790848,Afternoon,1
52.37096993766146,Medium,Clear,Bike,28.276517155651046,Morning,0
78.79799524863202,Low,Rainy,Bike,16.126562000196845,Afternoon,1
40.861192667484474,Medium,Clear,Van,22.105459174627867,Morning,1
62.9644966223316,High,Clear,Van,27.761177619382746,Afternoon,1
86.51164345718102,Low,Clear,Bike,29.267809291277494,Morning,1
95.05302111844892,Low,Cloudy,Truck,25.079528519601894,Evening,1
16.413201131045717,Low,Rainy,Truck,9.439016455969885,Afternoon,0
92.80558726582645,Medium,Cloudy,Van,29.01315173828643,Morning,1
50.22739672179474,Medium,Clear,Van,19.02952617168537,Afternoon,0
27.30795005329792,Medium,Cloudy,Truck,27.953953052382815,Afternoon,1
46.99530411134961,Low,Clear,Bike,20.44509826152338,Afternoon,0
98.04319237797675,Medium,Rainy,Truck,9.563549374507755,Morning,1
50.27657321130122,Medium,Cloudy,Truck,11.415723462213071,Evening,1
34.21765780817581,Medium,Clear,Truck,16.738917424536744,Evening,1
64.07328372303913,High,Cloudy,Truck,23.80543782601652,Evening,1
25.53427064026292,Low,Cloudy,Van,9.88048526453988,Morning,0
9.434606154649064,Medium,Clear,Van,17.602069400958666,Evening,0
14.630212747243624,Medium,Cloudy,Bike,10.695937310503846,Morning,0
14.5484922178617,Medium,Clear,Bike,24.565197436735662,Afternoon,0
16.886463964204847,Medium,Cloudy,Bike,14.268478766154537,Afternoon,0
15.605062919642194,Medium,Rainy,Bike,2.7633233921601144,Evening,1
64.80572499071502,High,Rainy,Truck,5.398549383705323,Morning,1
19.824248271116193,Low,Cloudy,Van,2.3025876947791524,Afternoon,0
35.87539376573859,Low,Cloudy,Van,15.229436907422594,Morning,0
89.88526417078916,Medium,Clear,Bike,3.6369502717727014,Morning,1
48.44824074576149,Medium,Cloudy,Bike,3.867129094634147,Afternoon,0
67.42065837506067,Low,Clear,Truck,28.260923671132122,Morning,0
18.887347377759724,Low,Clear,Truck,26.243324629193634,Afternoon,0
20.844323843249736,Low,Clear,Bike,13.836554605935296,Afternoon,0
6.005124394114929,High,Clear,Van,29.58125696508107,Afternoon,1
18.555636181072124,Low,Cloudy,Van,0.5055025810345619,Morning,0
29.301853225131946,Medium,Clear,Van,18.612393960065116,Afternoon,0
19.347027459121186,Low,Cloudy,Bike,18.684631232470167,Morning,0
10.69284830819145,Medium,Clear,Van,13.994570148161703,Afternoon,0
13.822315367858879,Low,Clear,Truck,12.209965201561639,Afternoon,0
47.156319267207124,Medium,Cloudy,Truck,13.933802496677924,Evening,1
22.220704403767666,Low,Clear,Bike,12.741332864350573,Evening,0
37.698446382711396,High,Clear,Truck,22.049528085727832,Evening,1
51.33489254377597,Low,Cloudy,Bike,4.49298533171188,Morning,0
69.65869320567779,Medium,Clear,Van,6.330357007438339,Morning,1
5.852589704427696,High,Rainy,Van,5.825287737576496,Afternoon,1
80.34221909308619,Medium,Clear,Van,8.242882261077304,Afternoon,0
63.534238170108964,Medium,Clear,Truck,15.995123354056707,Afternoon,0
10.012385130989447,Medium,Cloudy,Bike,3.7806580464774524,Afternoon,0
87.61070516246417,Medium,Clear,Van,26.11099421213187,Morning,1
92.24549525211769,Medium,Clear,Bike,9.272165173599934,Afternoon,1
7.985640065776647,High,Clear,Van,5.294870630326882,Afternoon,1
29.134009518425966,Medium,Clear,Truck,20.430828633148177,Evening,0
81.00772541972,Medium,Rainy,Truck,1.6235458676799186,Afternoon,1
75.32944965759852,Medium,Clear,Bike,18.789072663787845,Afternoon,1
20.08305989692498,Medium,Cloudy,Truck,21.096853704956743,Afternoon,0
22.51623368699761,Low,Rainy,Truck,6.840037675908215,Morning,0
38.306266073555435,Medium,Clear,Bike,1.7379401665872114,Evening,1
49.48325254872009,High,Rainy,Van,11.227538088123763,Afternoon,1
62.588967609969,Low,Clear,Truck,3.4085297921371263,Afternoon,1
38.1535366778377,Medium,Rainy,Bike,3.9360965653634437,Evening,1
47.328402181048496,Low,Clear,Truck,8.000706327623504,Afternoon,0
75.25215193710814,Medium,Cloudy,Truck,9.216303776489399,Morning,1
5.594953883278594,Low,Clear,Truck,16.134125060131908,Afternoon,0
26.738820545714034,Medium,Clear,Truck,20.512560622338885,Morning,0
71.90825941668614,High,Cloudy,Bike,17.986742755670452,Morning,1
89.73027009334554,Medium,Cloudy,Bike,4.876629950040746,Afternoon,1
52.14438932733528,Medium,Clear,Bike,5.57653795735248,Evening,0
54.14712155600093,High,Clear,Truck,26.423692868890978,Morning,1
12.502857111298052,High,Cloudy,Truck,16.97139329439135,Evening,1
45.84641194869855,Low,Cloudy,Truck,26.163166070481825,Afternoon,0
54.19649211259227,Medium,Rainy,Bike,11.460622083936293,Morning,0
25.762109356203506,Low,Cloudy,Truck,18.624800219224053,Afternoon,0
28.385836633039336,High,Rainy,Van,15.948070773611017,Evening,1
38.97384798425302,High,Cloudy,Truck,9.914142949703646,Afternoon,1
3.966977382217184,Medium,Clear,Van,14.362503474991062,Afternoon,0
33.56375822715147,High,Clear,Truck,15.323480866394496,Morning,0
22.721904685661375,Medium,Cloudy,Bike,6.422743755322019,Afternoon,0
34.09474051343564,Medium,Cloudy,Truck,9.792805985113581,Afternoon,0
13.73668891828662,Low,Clear,Van,23.84658763995578,Afternoon,0
89.27167351250971,High,Clear,Van,27.51575306389675,Morning,1
60.17206044829677,Low,Rainy,Truck,11.113925759586333,Evening,1
68.55202727615998,High,Cloudy,Van,9.555682325166035,Evening,1
79.33878138351915,High,Clear,Van,6.2583163548705345,Afternoon,1
50.847335495047616,Medium,Clear,Bike,20.515489475192147,Morning,1
10.518188232567521,Low,Clear,Truck,10.03144119915695,Afternoon,0
54.63644109821768,Medium,Clear,Truck,29.63861140342606,Evening,1
59.510429566046156,Low,Clear,Truck,10.10770166088662,Morning,0
75.05306847006433,Medium,Clear,Van,12.127013380087531,Evening,1
44.30263553050858,Low,Cloudy,Truck,18.298358788255026,Evening,0
14.502869673965249,High,Clear,Truck,24.149686649143497,Morning,1
29.810038768275,Medium,Rainy,Bike,14.350800627696193,Morning,1
37.58206504706624,Medium,Rainy,Bike,12.968352996774271,Afternoon,1
65.29988965049692,Medium,Clear,Bike,29.871316091046843,Afternoon,1
57.93627385755337,Medium,Cloudy,Van,0.809562413628361,Evening,1
36.89747913798893,Medium,Clear,Truck,26.904426021111753,Morning,0
98.67849438171201,Medium,Rainy,Bike,4.899654365222254,Morning,1
61.36593229697494,High,Clear,Bike,23.684795648162947,Afternoon,1
25.248225590127458,Medium,Cloudy,Bike,18.72898101546579,Evening,0
11.974682316799566,High,Cloudy,Truck,10.584494922193716,Evening,1
16.980195640064537,High,Clear,Truck,26.279311187870043,Afternoon,1
26.1038573816818,Low,Clear,Truck,0.8807632254392632,Morning,0
17.746774579436455,High,Cloudy,Van,7.187374236210248,Afternoon,0
20.283568357027963,Low,Cloudy,Van,17.223337489361313,Afternoon,0
29.939326531997015,High,Clear,Bike,10.87049667146609,Afternoon,1
18.990612338885974,Medium,Cloudy,Truck,18.506136111890665,Afternoon,0
89.88301161338967,High,Clear,Bike,1.2112507055556714,Morning,1
9.862907074840937,High,Cloudy,Truck,3.935538449210519,Afternoon,0
53.402116177884956,High,Clear,Truck,4.249339086443958,Morning,1
42.21888904498683,High,Rainy,Truck,6.0838675545222785,Afternoon,1
98.27310445704343,Medium,Clear,Van,14.050277503616012,Evening,1
12.97981241246913,Low,Clear,Van,22.68779663653535,Morning,0
40.98984870648268,Medium,Clear,Truck,27.213395718902582,Evening,0
97.00810246098615,Low,Clear,Bike,25.14348964338526,Afternoon,0
86.81969833761006,Medium,Cloudy,Truck,6.308192217382665,Afternoon,1
82.07306295302944,Medium,Clear,Truck,13.513941290803656,Afternoon,1
27.274477050404105,High,Rainy,Bike,6.382642133876783,Morning,1
18.74698356422645,Medium,Clear,Truck,8.301918591682128,Evening,1
67.52703555259424,High,Clear,Bike,15.354635954600642,Morning,1
93.0788469345034,Low,Clear,Van,2.509216229343915,Morning,0
56.56276351536512,High,Clear,Van,6.936142723001559,Afternoon,0
58.01804356805019,High,Clear,Bike,28.093655758559958,Evening,1
29.43795117870785,Medium,Clear,Van,14.250430633425424,Afternoon,0
77.41030745280982,Medium,Clear,Van,13.63890251634723,Morning,1
20.33028735863729,High,Clear,Bike,0.9297310651627275,Afternoon,1
33.72056516761588,Low,Cloudy,Van,7.7982925382212,Evening,0
43.692770984408845,Medium,Cloudy,Truck,26.055626861474348,Afternoon,0
51.74581711107659,Medium,Clear,Truck,5.356538633630728,Evening,1
25.756153776677863,Low,Clear,Bike,12.746185716274272,Evening,0
13.254008824441947,Medium,Rainy,Van,0.922761723076537,Afternoon,1
61.84076415927999,Low,Cloudy,Truck,14.610896709281397,Morning,1
30.285794217545067,Low,Cloudy,Truck,1.120122648423406,Afternoon,0
58.961345699416,Low,Clear,Van,24.678481815441096,Morning,0
17.127546096871825,High,Cloudy,Van,24.833186140869557,Morning,1
49.151729981772114,Medium,Cloudy,Truck,23.73839455491991,Afternoon,0
54.193764390055414,High,Cloudy,Truck,8.859240032287987,Morning,1
7.078706608597837,Medium,Rainy,Bike,25.19849793754363,Morning,1
34.987219263004214,Medium,Clear,Bike,16.518444911855443,Afternoon,0
15.172638340019475,Medium,Clear,Truck,11.527339211576573,Afternoon,0
8.210747106331238,Medium,Cloudy,Bike,18.947233811274874,Afternoon,0
99.01610277421463,Low,Rainy,Truck,0.8640608587810332,Morning,1
33.590676807522854,Medium,Clear,Truck,4.717345889222188,Evening,0
81.36769569375421,Low,Clear,Bike,22.39765937602275,Morning,0
26.954784166848857,Medium,Clear,Bike,7.702767457126513,Evening,0
68.78726677794506,Medium,Clear,Van,18.141268961198115,Afternoon,1
76.50233026918929,Low,Cloudy,Van,11.860526783279376,Evening,0
60.372596579568736,Low,Cloudy,Van,25.71677047457821,Afternoon,1
48.21446647791552,High,Clear,Truck,28.596251526900986,Afternoon,1
42.36040958643232,Medium,Clear,Bike,26.565159486920617,Evening,0
36.18909012121354,Low,Clear,Truck,8.483289843461101,Afternoon,0
93.09385613628693,High,Clear,Bike,6.227804636859426,Evening,1
83.40070196319745,Low,Cloudy,Truck,14.495829361811682,Afternoon,0
96.57263724531823,Medium,Rainy,Van,0.7163574496673182,Morning,1
14.181127901583384,High,Rainy,Van,1.2613770894638612,Morning,1
73.62501256995714,Low,Clear,Van,16.8220738688785,Afternoon,1
93.9573647684617,Low,Rainy,Truck,15.853257422875936,Afternoon,1
19.760840484234695,Low,Cloudy,Bike,29.84016867654017,Evening,0
8.516634201944195,Medium,Cloudy,Bike,6.454334143230864,Morning,0
74.62982363042579,Low,Clear,Van,8.114065910233819,Evening,0
58.29836509163137,Medium,Clear,Van,3.8494489486254575,Afternoon,0
84.49922012231066,Low,Clear,Van,27.56751878478547,Afternoon,1
15.697692909376372,Medium,Clear,Van,23.445431711524297,Evening,1
79.93619656226925,High,Clear,Bike,24.759003787977,Afternoon,1
21.759477364678965,High,Clear,Truck,27.13153174495301,Morning,1
18.03828240083904,Medium,Clear,Truck,15.984549608412228,Evening,1
18.098048197237308,Medium,Cloudy,Truck,13.810199147796348,Morning,0
81.82832258267544,Medium,Clear,Truck,10.246548473135686,Morning,0
67.18932762822762,Medium,Clear,Van,17.881831123261737,Morning,0
53.26041162737369,Medium,Rainy,Van,13.901212705299764,Evening,1
37.165387444103246,Low,Rainy,Van,13.821184804864465,Afternoon,0
87.96565299968461,High,Cloudy,Truck,28.139371980068596,Morning,1
40.45962052741827,Medium,Rainy,Van,29.52892967123434,Morning,1
82.02674506821455,Low,Cloudy,Van,23.996289485222633,Morning,1
45.03522103988141,Medium,Rainy,Bike,22.824363662284384,Afternoon,1
38.94055408364094,Medium,Clear,Bike,20.57646577248349,Afternoon,0
47.34261899562143,High,Clear,Van,5.3992081438386545,Evening,1
31.535031668085924,Medium,Clear,Bike,2.2436217158318086,Afternoon,0
75.26571925727261,High,Clear,Bike,20.876426295841263,Evening,1
51.26659822906296,Low,Clear,Van,21.99919355656899,Evening,1
24.756844124388095,Medium,Cloudy,Van,1.885703237395124,Evening,1
90.15830818090771,Medium,Cloudy,Van,27.87752663175102,Evening,1
39.621339694574715,Low,Cloudy,Van,3.1886488636179875,Evening,0
55.26818038917088,Low,Clear,Truck,8.93406574625047,Morning,0
90.8342668745256,High,Rainy,Truck,20.335499477561783,Afternoon,1
63.17532359957123,Low,Cloudy,Van,5.511241534932052,Morning,0
13.456007989419678,Medium,Clear,Bike,2.134768709046211,Evening,0
94.10354811412056,Low,Cloudy,Van,10.268821430342419,Afternoon,0
63.51538920099895,Low,Clear,Van,23.096161458227783,Morning,1
34.82075023639444,Low,Clear,Bike,12.70352103006518,Morning,0
15.648663121011952,High,Rainy,Truck,19.76270119628421,Evening,1
79.814468548489,High,Clear,Van,17.59876336823003,Morning,1
62.76713008099433,High,Clear,Van,1.155445219754622,Morning,1
54.27918701367951,Medium,Rainy,Truck,29.661929617848347,Morning,1
89.60147313899385,Low,Cloudy,Truck,1.7221286201719388,Morning,0
79.28252670000401,Medium,Clear,Bike,29.050180760630308,Morning,1
16.864138213809618,Medium,Clear,Truck,16.720993261749747,Evening,0
32.54876264396373,High,Clear,Truck,28.913191298419463,Evening,1
26.35193570181764,Low,Cloudy,Truck,3.8852311827081456,Morning,0
74.90673667212235,Medium,Clear,Bike,14.96705131597264,Evening,1
5.28617860410638,Low,Clear,Truck,5.500370710048729,Evening,0
57.84918911738902,Medium,Rainy,Truck,2.0037588721620514,Afternoon,1
76.72095120258767,Medium,Cloudy,Bike,18.717108894338192,Morning,0
87.92303240265144,Medium,Clear,Truck,6.629610918369898,Evening,1
35.52401137415893,Medium,Cloudy,Truck,17.837062039482607,Evening,1
82.48321585785726,Medium,Cloudy,Bike,3.814752217495076,Morning,1
12.84191022161031,Medium,Clear,Van,10.293600907264732,Afternoon,0
84.95232458998278,High,Clear,Bike,23.55816046257079,Morning,1
14.493888908534277,High,Rainy,Truck,13.393019894344535,Afternoon,1
40.93415447491599,High,Clear,Truck,19.018489739471423,Morning,1
80.13494584639625,High,Cloudy,Truck,19.600009251993605,Morning,1
16.69190788017983,Medium,Clear,Bike,25.39077379762516,Morning,1
24.466636732798865,Medium,Clear,Truck,10.085222434995918,Morning,0
72.78075170252049,Medium,Clear,Truck,20.77521909618427,Afternoon,1
72.56358058151528,Low,Clear,Bike,28.86766630786189,Afternoon,1
64.83246802275914,High,Clear,Van,22.042178363557106,Evening,1
70.0069475577758,Low,Clear,Van,14.951179063173464,Morning,0
55.18699544806442,High,Rainy,Truck,19.10616461251191,Afternoon,1
26.67630777288137,Medium,Rainy,Bike,22.32064548401169,Afternoon,1
35.87820736338411,Medium,Cloudy,Truck,18.562135087969235,Afternoon,0
19.796576246539715,Medium,Rainy,Bike,0.991936497950255,Morning,1
91.02815501069557,High,Clear,Bike,6.245818181773163,Evening,1
59.17239588707981,Medium,Rainy,Van,24.40881240785625,Afternoon,1
41.28343884283671,Medium,Clear,Van,8.543194095718297,Morning,0
47.276568757125006,Low,Rainy,Bike,22.08108252705345,Afternoon,1
94.8337672819579,Medium,Rainy,Truck,11.477546349630112,Afternoon,1
17.02843750537586,Low,Cloudy,Van,15.895587680659323,Evening,0
59.45052353764613,Medium,Rainy,Truck,2.505212344672409,Afternoon,1
51.577090530677665,Medium,Cloudy,Van,5.846154050966431,Afternoon,0
61.92251507259549,Medium,Clear,Van,28.73731042381742,Morning,1
3.7747980144423696,Low,Clear,Truck,26.759072576683963,Morning,0
87.46814307652684,Low,Cloudy,Van,19.74211577152198,Evening,0
93.34759168339401,Medium,Clear,Van,14.059515622879253,Morning,1
57.38305199174248,Low,Cloudy,Truck,20.4349581404091,Morning,0
70.27178073993544,Low,Rainy,Van,18.7490035282712,Evening,1
92.40493935537498,Low,Clear,Van,17.272291540336056,Afternoon,1
71.30938616271307,High,Cloudy,Van,2.2457236199744837,Evening,1
16.948826205597612,Medium,Rainy,Truck,19.167677014514453,Morning,0
58.47625929634769,Medium,Rainy,Bike,23.18314131484947,Evening,1
61.45807454551988,Low,Rainy,Truck,29.82540881204448,Afternoon,1
43.56480578763383,Medium,Cloudy,Bike,0.8268173015321354,Evening,0
74.17153509122284,High,Rainy,Van,22.04011687266496,Morning,1
93.56796744736346,Medium,Cloudy,Bike,17.367784820111424,Morning,0
92.70571426486408,Low,Clear,Truck,13.304539194388223,Evening,1
